"","Zip Code","Latitude","Longitude","Electric Consumption Average (KWH)","Electric Average Charge"
"1210",11207,40.66739196,-73.89708369,106416.377952756,13327.5423622047
"1211",11207,40.66837619,-73.89702269,38366.6141732283,5197.54881889764
"1212",11207,40.6534225,-73.89701417,21592.9523809524,2884.33885714286
"1213",11207,40.66849269,-73.89683489,41268.031496063,5454.00188976378
"1214",11236,40.64969461,-73.89648359,22282.0853080569,2844.54772511848
"1215",11207,40.65364616,-73.89639489,22741.990521327,2927.08763033175
"1216",11236,40.6512054,-73.89638181,11381.6113744076,1450.35573459716
"1217",11207,40.66666827,-73.89636,55403.4645669291,7619.09181102362
"1218",11207,40.66772275,-73.89628305,46467.4015748032,6067.04244094488
"1219",11236,40.64853548,-73.89623925,21540.8530805687,2781.29592417062
"1220",11236,40.65297888,-73.89615545,23686.8246445498,3026.57962085308
"1221",11236,40.64713425,-73.89604431,20395.0710900474,2634.04113744076
"1222",11207,40.66748849,-73.8958598,12635.1612903226,1426.87072580645
"1223",11236,40.65254641,-73.89567647,22632.4170616114,2892.29872037915
"1224",11236,40.64790488,-73.89563861,16550.1421800948,2125.39786729858
"1225",11236,40.65132659,-73.89560191,26638.4834123223,3417.80791469194
"1226",11207,40.65412206,-73.89559717,14678.2938388626,1890.36303317536
"1227",11207,40.66638128,-73.89558582,10956.2204724409,1243.33984251969
"1228",11236,40.65016409,-73.89548505,15925.1184834123,2050.64611374408
"1229",11236,40.65194413,-73.89524337,22375.7345971564,2881.95132701422
"1230",11236,40.64942337,-73.89520675,16366.2559241706,2129.12744075829
"1231",11236,40.6506399,-73.89492207,14796.2085308057,1898.60355450237
"1232",11207,40.65321971,-73.89470645,16241.1374407583,2081.63132701422
"1233",11236,40.64794322,-73.89468898,16992.2274881517,2178.69530805687
"1234",11236,40.65001179,-73.89422506,16915.6398104265,2179.4881042654
"1235",11236,40.65081273,-73.89421692,15127.5829383886,1950.51061611374
"1236",11207,40.65245143,-73.89415155,17167.0142180095,2198.79123222749
"1237",11236,40.64864223,-73.89384692,19720.9478672986,2529.65781990521
"1238",11207,40.65173886,-73.89381793,17751.2796208531,2173.23303317536
"1239",11236,40.65005558,-73.89338259,16075.4502369668,2058.57113744076
"1240",11236,40.64883067,-73.89324638,12851.5639810427,1657.67265402844
"1241",11207,40.67266975,-73.8928358,11700.7874015748,1577.90779527559
"1242",11207,40.6509575,-73.89275844,15521.5165876777,1971.60322274882
"1243",11236,40.64936287,-73.89265668,16323.4123222749,2093.20625592417
"1244",11207,40.6726645,-73.89247473,12589.6062992126,1735.15204724409
"1245",10457,40.85076678,-73.89216561,80019.2598425197,10738.9231889764
"1246",11207,40.67305786,-73.89194757,30258.2677165354,3883.14330708661
"1247",11236,40.65013398,-73.89192086,14122.1611374408,1830.78530805687
"1248",11207,40.67310289,-73.89167568,11052.5984251969,1529.92677165354
"1249",11207,40.6727998,-73.89156162,12181.4173228346,1735.15393700787
"1250",11207,40.67319154,-73.89106418,12401.8897637795,1715.55803149606
"1251",11207,40.67323016,-73.89078711,17183.3070866142,2429.59251968504
"1252",10459,40.82503231,-73.88986235,4346.36220472441,531.602125984252
"1253",10459,40.82658465,-73.88980049,11743.937007874,1477.8888976378
"1254",10459,40.82612496,-73.8893876,11176.3779527559,1340.73622047244
"1255",10459,40.82505701,-73.88922747,2796.09448818898,773.672047244095
"1256",10474,40.81824069,-73.8891501,3960.42519685039,1092.17692913386
"1257",10474,40.81794197,-73.88897473,3515.52755905512,968.735196850394
"1258",10474,40.81775391,-73.88886558,3500.7874015748,576.270078740157
"1259",10474,40.81891098,-73.88879299,4262.20472440945,528.897795275591
"1260",10460,40.83236411,-73.88875921,1978.72440944882,541.023307086614
"1261",10474,40.81746129,-73.88868181,3885.73228346457,1065.49086614173
"1262",10459,40.82534335,-73.8886032,4221.92125984252,491.302125984252
"1263",10460,40.83277787,-73.88851283,4961.76377952756,593.776299212598
"1264",10459,40.82405561,-73.88848825,5866.15748031496,699.987401574803
"1265",10459,40.82509898,-73.88848077,4720.8188976378,543.68874015748
"1266",10460,40.83411689,-73.88840079,2156.33464566929,331.425236220472
"1267",11207,40.65641534,-73.88830689,98396.8503937008,12999.4136220472
"1268",11236,40.63338286,-73.88830107,25355.4716981132,3370.54787735849
"1269",10460,40.83333221,-73.888185,1922.88188976378,529.106929133858
"1270",10460,40.83464389,-73.88811814,708.259842519685,197.115196850394
"1271",10459,40.82751202,-73.88806669,3314.96062992126,908.194330708661
"1272",10459,40.8259763,-73.88806372,7907.74015748032,910.044015748031
"1273",10457,40.84711606,-73.88798615,22208.188976378,2974.08133858268
"1274",10460,40.83519358,-73.88776523,4443.73228346457,516.106850393701
"1275",11207,40.65709677,-73.8877216,47307.0866141732,6299.26614173228
"1276",11236,40.63314195,-73.8876485,22789.0566037736,3058.90283018868
"1277",10459,40.82648972,-73.88764557,10014.0157480315,1161.40976377953
"1278",11236,40.63372755,-73.88759546,25228.679245283,3396.02103773585
"1279",11239,40.64989519,-73.88748777,9675.92913385827,1219.1974015748
"1280",11207,40.65618983,-73.88733116,46063.6220472441,6191.86291338583
"1281",10460,40.83482933,-73.88727883,2538.28346456693,696.657952755906
"1282",11207,40.6574195,-73.88726408,23777.8313253012,3408.55765060241
"1283",11236,40.63238531,-73.88719775,22086.7924528302,2976.77377358491
"1284",10460,40.83634843,-73.88711793,42931.6535433071,5986.93472440945
"1285",10459,40.8299527,-73.88698849,15089.4488188976,1790.69606299213
"1286",11207,40.67109897,-73.88697679,3986.07874015748,463.446062992126
"1287",11236,40.63431785,-73.88696685,23975.0943396226,3222.30193396226
"1288",11236,40.63370675,-73.88686118,21130.1886792453,2857.59938679245
"1289",11236,40.63306877,-73.88681131,29131.7647058824,3941.82164705882
"1290",11207,40.6576335,-73.88674559,33271.8072289157,3957.78060240964
"1291",11207,40.67180536,-73.88672187,2214.85039370079,594.748346456693
"1292",11239,40.65041008,-73.88655537,8416.14173228346,1221.0968503937
"1293",11236,40.63205743,-73.88644092,22058.1132075472,2962.34391509434
"1294",11207,40.65685614,-73.88641467,60571.144278607,7652.33437810945
"1295",11207,40.67119873,-73.8863198,4485.18897637795,536.817716535433
"1296",11236,40.63268063,-73.88629817,32040.9448818898,4461.93929133858
"1297",11236,40.63415127,-73.88626619,20669.8113207547,2783.07400943396
"1298",11207,40.65599594,-73.8861155,38205.3543307087,5002.15118110236
"1299",11236,40.63470226,-73.88606349,23046.7924528302,3112.83014150943
"1300",11236,40.63131867,-73.88599165,37395.905511811,4576.3294488189
"1301",11207,40.65619223,-73.88566052,36522.2047244095,4038.10496062992
"1302",11236,40.63201637,-73.88565778,34397.4803149606,4728.36196850394
"1303",11207,40.65717789,-73.885596,26995.4228855721,3488.00099502488
"1304",10460,40.83588259,-73.88556362,47083.4645669291,6555.35236220472
"1305",11236,40.6351722,-73.88553817,23336.6037735849,3139.44320754717
"1306",11236,40.63246348,-73.88550494,29136.3779527559,4089.29527559055
"1307",11236,40.63394844,-73.88547998,23289.0566037736,3089.6341509434
"1308",11207,40.65547983,-73.88539629,22877.9661016949,3183.50080508475
"1309",11236,40.6345452,-73.88531417,25011.320754717,3380.81485849057
"1310",11207,40.65737398,-73.88514286,28776.1194029851,3692.9763681592
"1311",11207,40.65835411,-73.88506792,24353.2203389831,3299.59127118644
"1312",11236,40.63355873,-73.88495083,23632.0754716981,3170.65193396226
"1313",11236,40.63291876,-73.8849145,28738.5826771654,4084.81913385827
"1314",11207,40.6585515,-73.88462485,28005.5721393035,3526.40029850746
"1315",11207,40.65620461,-73.88453096,63016.4179104478,8048.99218905473
"1316",11236,40.63418506,-73.88444654,23316.9811320755,3140.87693396226
"1317",11207,40.65777441,-73.88429495,56813.5593220339,7441.53338983051
"1318",11236,40.6330021,-73.88421996,31559.0551181102,4401.31669291339
"1319",11236,40.6335145,-73.8841597,21309.4339622641,2845.425
"1320",11207,40.65690599,-73.8839982,38718.1102362205,4301.24559055118
"1321",11207,40.65709855,-73.88354009,24064.07960199,3075.20671641791
"1322",11236,40.63326057,-73.88341122,22404.9056603774,3030.36735849057
"1323",11207,40.66091559,-73.88337602,30219.3034825871,3791.15004975124
"1324",11207,40.65632976,-73.88330945,27105.2736318408,3417.60069651741
"1325",11207,40.65733393,-73.88292961,25584.07960199,3294.19243781095
"1326",11207,40.66015218,-73.8828211,40430.8661417323,4421.31614173228
"1327",11207,40.6614726,-73.88277932,19693.3333333333,2631.19295833333
"1328",11207,40.66098626,-73.88242777,40311.811023622,4440.05929133858
"1329",11207,40.65941677,-73.88228064,24918.9637305699,3136.26243523316
"1330",11207,40.65686295,-73.88215431,24780.0995024876,3130.79587064677
"1331",11207,40.66051644,-73.88207288,23710,3120.96616666667
"1332",11207,40.65780866,-73.88182529,26190.6467661692,3330.77074626866
"1333",11207,40.65868393,-73.8817225,18030.2545454545,2633.91472727273
"1334",11207,40.65705648,-73.88169517,28318.9830508475,3349.79207627119
"1335",11207,40.66191643,-73.88162784,23824.07960199,3005.39024875622
"1336",11207,40.65976419,-73.88149403,26943.6815920398,3411.1752238806
"1337",11207,40.66145103,-73.88128603,25167.7611940299,3185.66323383085
"1338",10472,40.8258504,-73.88094265,60832.7559055118,8754.74795275591
"1339",11207,40.66099042,-73.88093154,25365.1741293532,3188.34114427861
"1340",11207,40.66201303,-73.88084915,28460.4975124378,3618.64691542289
"1341",11207,40.65910821,-73.88076472,22686.7661691542,2877.6231840796
"1342",11207,40.66018165,-73.88049816,25557.4129353234,3184.88422885572
"1343",11207,40.66125055,-73.88027749,26003.5820895522,3298.25542288557
"1344",10460,40.8411693,-73.88024747,133889.763779528,18044.422992126
"1345",11207,40.65936472,-73.88013655,22798.407960199,2900.36865671642
"1346",11207,40.66052223,-73.87973829,23292.7835051546,2928.61211340206
"1347",11207,40.65977846,-73.87918589,25269.6517412935,3196.94417910448
"1348",10472,40.83487319,-73.87836262,38070.6611570248,4954.73376033058
"1349",10472,40.82583356,-73.87770596,4451.52755905512,567.965748031496
"1350",10472,40.83551672,-73.8775191,39402.479338843,5332.24115702479
"1351",10472,40.82544536,-73.87736329,2446.86614173228,668.664330708661
"1352",10472,40.82531305,-73.877333,2382.94488188976,303.030551181102
"1353",10472,40.83343168,-73.87728722,47036.2204724409,6466.61
"1354",10472,40.83474644,-73.87714716,46012.3966942149,6087.83669421488
"1355",10472,40.83563819,-73.87666058,38220.2479338843,5033.04495867769
"1356",10472,40.83429711,-73.87634373,41851.2396694215,5646.60731404959
"1357",10472,40.83569056,-73.87553264,43222.3140495868,5698.87983471074
"1358",10472,40.83502506,-73.87535941,41007.4380165289,5584.72619834711
"1359",10472,40.83392811,-73.87527542,24151.811023622,3263.39614173228
"1360",10472,40.83432151,-73.87524614,36044.6280991736,4894.36355371901
"1361",11208,40.67166867,-73.87413342,26776.6371681416,3353.62203539823
"1362",11208,40.66733916,-73.87406901,13132.9133858268,1835.88196850394
"1363",11208,40.67218175,-73.87404757,33968.1415929204,4079.88163716814
"1364",11208,40.66735311,-73.87400735,11189.2913385827,1585.35118110236
"1365",11208,40.66737647,-73.87393566,4032.85039370079,666.878897637795
"1366",11208,40.66740709,-73.87387305,3879.5905511811,575.310708661417
"1367",11208,40.66744006,-73.87381412,4332.47244094488,656.965433070866
"1368",11208,40.66746121,-73.8737417,7568.8188976378,1081.74866141732
"1369",11208,40.67050958,-73.8736144,39915.7522123894,4711.61730088496
"1370",11208,40.66769009,-73.87320404,10899.2125984252,1576.74795275591
"1371",11208,40.66772996,-73.8731454,7757.48031496063,1122.69834645669
"1372",11208,40.67172295,-73.87306231,26983.7168141593,3350.88876106195
"1373",11208,40.6702747,-73.8729168,30265.4867256637,3783.80902654867
"1374",11208,40.66916795,-73.87288348,55690.2654867257,6979.78716814159
"1375",11208,40.67236708,-73.87274299,27513.2743362832,3407.47977876106
"1376",11208,40.67155974,-73.8720241,35496.9911504425,4250.30495575221
"1377",11208,40.66758106,-73.87190786,28801.0619469027,3602.5035840708
"1378",11208,40.6724463,-73.87158917,37513.982300885,4471.87818584071
"1379",11208,40.66805035,-73.87114389,30352.2123893805,3799.37504424779
"1380",10472,40.82662936,-73.87105059,16538.9565217391,2191.42869565217
"1381",11208,40.66932882,-73.87098048,29232.5663716814,3576.56597345133
"1382",10472,40.82618625,-73.87061576,16059.652173913,2130.00304347826
"1383",11208,40.66851554,-73.87061053,29159.2920353982,3641.99442477876
"1384",10472,40.82677987,-73.87043855,15113.7391304348,2007.38217391304
"1385",10467,40.86922545,-73.87033416,16095.1778656126,2058.64213438735
"1386",10467,40.86841298,-73.87031142,12796.6798418972,1638.13438735178
"1387",10472,40.82561222,-73.87000943,16672.5217391304,2189.26482608696
"1388",10472,40.82628486,-73.8697718,18762.7826086957,2467.2137826087
"1389",10473,40.8199978,-73.86962321,24240.701754386,3222.36929824561
"1390",10467,40.86938061,-73.86959114,26891.3833992095,3373.21470355731
"1391",10467,40.86835494,-73.86955189,33532.8063241107,4258.49683794466
"1392",10472,40.82540032,-73.86947942,15576.347826087,2084.74995652174
"1393",10473,40.81793212,-73.86947356,32648.6486486487,4314.39153153153
"1394",10473,40.82233463,-73.86943184,27702.8070175439,3678.76280701754
"1395",10473,40.81849781,-73.86927725,17288.4210526316,2295.08736842105
"1396",10473,40.81705016,-73.8692725,32597.668161435,4227.50596412556
"1397",10472,40.82574409,-73.86925651,18484.1739130435,2436.83591304348
"1398",10467,40.86837044,-73.86920728,16850.1185770751,2149.18205533597
"1399",10467,40.86950671,-73.86908816,26042.0553359684,3312.05774703557
"1400",10473,40.82072626,-73.86901248,35721.7543859649,4739.45671052632
"1401",10467,40.86758202,-73.8687612,26235.8893280632,3350.54462450593
"1402",10473,40.81801985,-73.86866376,32519.6396396396,4258.44328828829
"1403",10472,40.82700588,-73.86865805,17887.3043478261,2377.26039130435
"1404",10472,40.82559895,-73.86865702,17190.5217391304,2264.78091304348
"1405",10467,40.86722243,-73.86849387,18873.6758893281,2390.05980237154
"1406",10473,40.81716391,-73.86849269,30457.8571428571,4009.36919642857
"1407",10472,40.82614782,-73.86845175,18763.652173913,2455.11669565217
"1408",10467,40.86812364,-73.8684293,17337.5494071146,2207.81324110672
"1409",10467,40.8692584,-73.86835866,26210.2766798419,3598.23608695652
"1410",10473,40.81969045,-73.86823408,39657.0078740157,5532.50614173228
"1411",10473,40.815903,-73.86820299,34419.8230088496,4601.20132743363
"1412",10473,40.82205237,-73.86809327,28904.2105263158,3848.03934210526
"1413",10473,40.82054197,-73.8680854,39969.7637795276,5378.29283464567
"1414",10473,40.81887056,-73.86803512,39264.8818897638,5465.67551181102
"1415",10472,40.82709006,-73.86761339,19600.6956521739,2575.95986956522
"1416",10467,40.86896816,-73.86754674,14065.4545454545,1779.27383399209
"1417",10467,40.86944315,-73.86753172,19208.2213438735,2456.88
"1418",11208,40.66819179,-73.86744471,26426.7336683417,2658.92291457286
"1419",10472,40.82609875,-73.86737895,18675.1304347826,2443.02639130435
"1420",10473,40.81902864,-73.86737497,41315.905511811,5672.90755905512
"1421",11208,40.66757063,-73.86736374,42855.4330708661,5788.31094488189
"1422",10473,40.81821177,-73.86735908,31578.9285714286,4127.30794642857
"1423",10473,40.81737244,-73.86717733,33358.1735159817,4248.91666666667
"1424",11208,40.6666095,-73.86713189,41559.0551181102,5575.90322834646
"1425",10473,40.81900373,-73.8671212,37845.6692913386,5374.08913385827
"1426",10472,40.82682574,-73.86711797,30600.8695652174,3838.93104347826
"1427",11208,40.66825396,-73.86699152,28973.2663316583,2885.90462311558
"1428",10472,40.82730607,-73.86697682,18660.1739130435,2472.04447826087
"1429",10472,40.82605809,-73.86692769,18942.9565217391,2504.97495652174
"1430",11208,40.66602838,-73.86690816,40546.7716535433,5516.74905511811
"1431",11208,40.66765545,-73.86675676,41331.0236220472,5553.09669291339
"1432",10473,40.82253116,-73.86668635,58425.5118110236,8123.89031496063
"1433",10473,40.8151467,-73.86665618,32565.1376146789,4243.08940366972
"1434",10473,40.81830667,-73.86654655,31203.3898305085,4168.27766949153
"1435",11208,40.6666859,-73.86651258,41235.2755905512,5629.49204724409
"1436",10467,40.87559358,-73.86645871,29592.9032258065,3861.59233870968
"1437",11208,40.66609127,-73.86645318,38321.8897637795,5183.57338582677
"1438",10473,40.82340006,-73.86639641,57018.2677165354,7707.30464566929
"1439",10473,40.81746223,-73.86638475,49139.5475113122,5978.34366515837
"1440",10467,40.87626066,-73.86622783,34346.7741935484,4427.03866935484
"1441",10473,40.81617931,-73.86607422,33621.8181818182,4401.29786363636
"1442",10472,40.82722077,-73.86604968,19189.5652173913,2549.71047826087
"1443",10467,40.86230252,-73.86604911,58137.9527559055,8922.48102362205
"1444",10473,40.82262975,-73.8659806,60286.6141732283,8199.78291338583
"1445",10472,40.82626824,-73.865977,18429.2173913043,2414.803
"1446",10467,40.87685613,-73.8658862,31281.935483871,4103.12721774194
"1447",10473,40.81526859,-73.86586744,34148.0542986425,4479.19475113122
"1448",10472,40.82713017,-73.8656887,19852.5217391304,2601.04769565217
"1449",10473,40.8217049,-73.86566723,63450.0787401575,8813.50559055118
"1450",11208,40.66845105,-73.865623,26261.5075376884,2669.72989949749
"1451",11208,40.66782029,-73.86555316,26985.0393700787,3664.79948818898
"1452",10467,40.8754005,-73.86546981,47503.2258064516,6129.80024193548
"1453",10472,40.82604919,-73.86543523,16427.652173913,2163.52673913043
"1454",10473,40.82387614,-73.86542028,65693.2283464567,8783.23464566929
"1455",10473,40.82224998,-73.86533636,74385.0393700787,9941.21377952756
"1456",10467,40.8759852,-73.86531741,32023.2258064516,4209.19649193548
"1457",11208,40.66690978,-73.86524832,42718.7401574803,5697.69204724409
"1458",11208,40.6685173,-73.8651757,24638.7939698492,2473.72301507538
"1459",10467,40.87653439,-73.86516146,29970.3225806452,3944.22774193548
"1460",11208,40.66792254,-73.86494228,25515.9798994975,2592.73577889447
"1461",10473,40.82183413,-73.86494146,64967.5590551181,8987.19551181102
"1462",10472,40.82704486,-73.86481929,17684.5217391304,2338.41152173913
"1463",11208,40.66697098,-73.86478635,38796.8503937008,5277.45440944882
"1464",10472,40.82757493,-73.86468607,16374.9565217391,2168.98226086957
"1465",10472,40.82603433,-73.86458543,15638.7826086957,2086.4462173913
"1466",10472,40.82645754,-73.86435289,18978.0869565217,2497.96408695652
"1467",10473,40.82285995,-73.86434751,51392.4409448819,6979.32228346457
"1468",10467,40.85885998,-73.86424138,9298.46153846154,1227.07886639676
"1469",10473,40.82189669,-73.86422031,59240.3149606299,7990.41
"1470",11208,40.6664136,-73.86419587,40111.4960629921,5436.70417322835
"1471",10472,40.82739049,-73.86414766,19030.9565217391,2509.48226086957
"1472",10473,40.8237036,-73.86414093,56244.4094488189,7509.81874015748
"1473",10467,40.85827435,-73.86400702,19540.0809716599,2552.91469635628
"1474",10467,40.85916419,-73.86397573,19979.9190283401,2613.65866396761
"1475",11208,40.66871156,-73.8638561,25023.1155778894,2546.11346733668
"1476",10472,40.82623501,-73.86385062,16969.0434782609,2230.46530434783
"1477",11208,40.66808051,-73.86377804,26232.1608040201,2654.13522613065
"1478",11208,40.66648311,-73.86375838,41542.6771653543,5645.98433070866
"1479",10472,40.82693862,-73.86371512,17983.8260869565,2386.21360869565
"1480",10473,40.82294537,-73.86364096,57150.8661417323,7736.37291338583
"1481",10473,40.82057239,-73.86359072,39050.0787401575,5449.12196850394
"1482",11208,40.66715578,-73.8634671,37361.2598425197,5096.32283464567
"1483",11208,40.66878001,-73.86339162,26318.5929648241,2649.88733668342
"1484",10473,40.82117447,-73.86338345,38412.5984251968,5254.80732283465
"1485",10467,40.85829983,-73.86319138,17391.4170040486,2279.39255060729
"1486",11208,40.66816978,-73.86316277,26686.0301507538,2683.89477386935
"1487",10467,40.85933053,-73.86314148,18056.6801619433,2366.70372469636
"1488",11208,40.66721695,-73.86302232,39681.2598425197,5336.94708661417
"1489",10469,40.85828337,-73.86224208,20516.2753036437,2621.86137651822
"1490",10469,40.85877195,-73.86223276,17813.6032388664,2291.11251012146
"1491",10467,40.85927233,-73.86222612,24826.5587044534,3133.50599190283
"1492",10469,40.86227846,-73.86119181,10883.8247011952,1427.81545816733
"1493",10469,40.86151209,-73.86098743,21461.76,2794.85568
"1494",10469,40.86271865,-73.86096117,17766.0317460317,2345.97702380952
"1495",10469,40.86208004,-73.86011876,16661.4285714286,2203.98821428571
"1496",10469,40.86270801,-73.86010512,17164.7619047619,2271.50857142857
"1497",10469,40.8615144,-73.86007855,27706.6666666667,3576.73936507937
"1498",10469,40.86148117,-73.85913432,13245.9102902375,1860.48775725594
"1499",10469,40.86001315,-73.85839606,9291.74603174603,1224.42388888889
"1500",10469,40.86045569,-73.8583886,9976.50793650794,1315.97603174603
"1501",10469,40.8608942,-73.85836797,9113.80952380952,1203.14976190476
"1502",10469,40.86147499,-73.8581997,15684.7619047619,2081.4728968254
"1503",10469,40.86088562,-73.8579379,9019.36507936508,1195.48757936508
"1504",10469,40.86001752,-73.85781818,9267.14285714286,1235.11482142857
"1505",10469,40.86992398,-73.85399092,44911.811023622,5915.73484251969
"1506",10469,40.87072217,-73.85384913,33183.4645669291,4362.24771653543
"1507",10469,40.87061635,-73.85305229,33215.7480314961,4373.20622047244
"1508",10469,40.87057912,-73.85213816,39912.5984251968,5161.03803149606
"1509",10469,40.86971838,-73.85195616,18001.5748031496,2365.13956692913
"1510",10469,40.87066623,-73.85109979,36274.0157480315,4752.11980314961
"1511",10469,40.86969978,-73.85098965,18058.9803921569,2402.17403921569
"1512",10473,40.8203143,-73.85064257,82292.9133858268,11168.8242519685
"1513",10462,40.83512693,-73.85054477,63574.8031496063,8783.98086614173
"1514",10469,40.86968499,-73.85048746,19508.031496063,2567.7768503937
"1515",10469,40.87080389,-73.85044815,18064.5669291339,2386.47275590551
"1516",10473,40.81915099,-73.8504442,86691.3385826772,11845.5793700787
"1517",10469,40.87035008,-73.85032915,18688.8188976378,2484.50228346457
"1518",10473,40.81735948,-73.85010974,102573.228346457,13824.0798425197
"1519",10473,40.81821088,-73.84986454,82363.7795275591,11059.9320472441
"1520",10473,40.82045304,-73.84961428,84568.5039370079,11499.8574015748
"1521",10473,40.81989905,-73.84888713,123264.454976303,15969.8818009479
"1522",10473,40.81838072,-73.84859481,82292.9133858268,11073.1496062992
"1523",10466,40.88455913,-73.84858469,9135.34482758621,1192.63340517241
"1524",10473,40.81722392,-73.84838585,85692.9133858268,11771.6966141732
"1525",10466,40.88524588,-73.84812761,15729.0434782609,2085.94060869565
"1526",10466,40.88432839,-73.84792774,19807.2413793103,2578.63982758621
"1527",10466,40.88591998,-73.84767405,17898.5123966942,2355.79024793388
"1528",10466,40.88665272,-73.84725522,7866.44628099174,1051.91223140496
"1529",10473,40.81858631,-73.84718023,84442.5196850394,11531.6735433071
"1530",10466,40.88390349,-73.84704062,19310.6896551724,2526.42693965517
"1531",10473,40.81743201,-73.84686171,85505.5118110236,11623.7376377953
"1532",10473,40.81961406,-73.84684819,82137.0078740157,11306.818503937
"1533",10466,40.88647784,-73.84668996,17628.275862069,2333.4686637931
"1534",10466,40.8869902,-73.84665219,9342.41379310345,1239.74245689655
"1535",10466,40.88348258,-73.84663473,18357.5862068966,2404.0486637931
"1536",10466,40.88521912,-73.84641691,31366.1157024793,4142.09487603306
"1537",10466,40.88595323,-73.8461084,29800.3305785124,3958.58396694215
"1538",10466,40.88479113,-73.84606261,27617.3553719008,3657.53851239669
"1539",10466,40.88746861,-73.84599994,8878.27586206897,1185.28293103448
"1540",10473,40.81874546,-73.84592621,82014.1732283465,11128.7062992126
"1541",10466,40.88338597,-73.84589636,9422.75862068966,1231.55254310345
"1542",10473,40.81976876,-73.84573161,87113.3858267717,11709.9943307087
"1543",10466,40.88693829,-73.84568622,30044.8275862069,3980.92646551724
"1544",10466,40.8852819,-73.84543886,10235.8441558442,1356.74445887446
"1545",10466,40.88468483,-73.84536188,29475.2066115702,3893.45756198347
"1546",10473,40.81800738,-73.84531444,100044.094488189,13627.1829133858
"1547",10466,40.8868477,-73.84520185,32390.6493506493,4252.69991341991
"1548",10466,40.88747734,-73.845044,8283.96694214876,1093.72615702479
"1549",10466,40.88525911,-73.84468004,54086.5800865801,6774.82233766234
"1550",10466,40.88660831,-73.84447596,37214.7186147186,4856.11138528139
"1551",10466,40.88639143,-73.84410206,35077.9220779221,4605.42688311688
"1552",10466,40.88779752,-73.84403577,18979.6551724138,2501.86650862069
"1553",10466,40.88602949,-73.8437231,31898.5281385281,4186.41190476191
"1554",10466,40.8870461,-73.84335777,31041.3793103448,4096.96155172414
"1555",10466,40.88776565,-73.84322361,8550.77586206897,1134.86987068966
"1556",10466,40.88552022,-73.84318239,9426.37931034483,1247.46043103448
"1557",11356,40.78022481,-73.8431328,5782.67716535433,905.767637795276
"1558",10466,40.88662758,-73.8429672,30204.2975206612,3930.63871900826
"1559",10466,40.88609887,-73.84260904,8935.86776859504,1181.38665289256
"1560",10466,40.88739671,-73.84245992,9144.71074380165,1199.73425619835
"1561",10466,40.88786842,-73.84232585,9430.51724137931,1245.77103448276
"1562",10466,40.88688241,-73.84206091,9831.89655172414,1295.44840517241
"1563",10466,40.88643787,-73.84161998,9628.62068965517,1269.98034482759
"1564",10475,40.88279607,-73.83387783,101398.42519685,13655.2024409449
"1565",11354,40.75802222,-73.83386952,27758,3612.66304166667
"1566",11354,40.75741006,-73.83360338,22860,2973.34158333333
"1567",10475,40.8820788,-73.83350064,95159.0551181102,12483.9288188976
"1568",11354,40.75820917,-73.83330033,25399.3333333333,3333.18333333333
"1569",11354,40.75838878,-73.83273955,22857.3333333333,2981.54779166667
"1570",10475,40.88308683,-73.8327336,79981.1023622047,10386.3570866142
"1571",11354,40.75855905,-73.83217661,20772.3333333333,2734.00683333333
"1572",10475,40.88255661,-73.83210059,75518.1102362205,9946.30362204724
"1573",11354,40.76587251,-73.83096242,52757.4803149606,7172.82354330709
"1574",11354,40.76655462,-73.83088891,57080.3149606299,7666.9994488189
"1575",11354,40.76549713,-73.830459,64839.3700787402,8472.35385826772
"1576",11354,40.76611826,-73.83027117,66740.157480315,9610.30346456693
"1577",10461,40.84444497,-73.82916776,71080.3149606299,9901.5011023622
"1578",11354,40.76704966,-73.82861666,38871.1811023622,5548.82228346457
"1579",10465,40.82209902,-73.82859342,37534.4881889764,5203.08220472441
"1580",10465,40.82249973,-73.82805777,41600,5586.97480314961
"1581",10465,40.8218966,-73.82755769,55166.9291338583,7389.62622047244
"1582",10465,40.82301495,-73.82713194,37136.3779527559,5216.63440944882
"1583",10465,40.82255435,-73.82621034,41657.9527559055,5709.43716535433
"1584",10465,40.82380954,-73.82584362,12923.7288135593,1630.87699152542
"1585",10465,40.82160615,-73.82579277,95741.7322834646,13129.9116535433
"1586",10465,40.82295979,-73.82559079,6611.18644067797,905.178644067797
"1587",10465,40.8237136,-73.82520346,26607.7966101695,3527.81355932203
"1588",10465,40.82314733,-73.82510971,6968.47457627119,941.632118644068
"1589",10465,40.82092461,-73.82504458,39889.1338582677,5580.98433070866
"1590",10465,40.82007096,-73.82475192,10216.4406779661,1375.84847457627
"1591",10465,40.822506,-73.82470667,9992.37288135593,1346.20220338983
"1592",10465,40.82340924,-73.8246049,19933.2203389831,2670.00902542373
"1593",10465,40.82015069,-73.82455523,6127.79661016949,826.151228813559
"1594",10465,40.82269939,-73.82422485,7286.18644067797,949.721355932203
"1595",10465,40.81914905,-73.82419416,9721.52542372881,1315.42093220339
"1596",10465,40.8214854,-73.82406086,9588.47457627119,1245.06139830508
"1597",10465,40.82284332,-73.82405178,9839.49152542373,1262.69911016949
"1598",10465,40.82028708,-73.82404425,7854.74576271186,1049.84728813559
"1599",10465,40.82369588,-73.82402947,19348.1355932203,2613.6475
"1600",10465,40.81907645,-73.82392778,7423.5593220339,983.8
